"","CXQ_T_tpm","GY_T_tpm","HCM_T_tpm","LGL_T_tpm","MYP_T_tpm","SMJ_T_tpm","XB_T_tpm","CXQ_N_tpm","GY_N_tpm","HCM_N_tpm","LGL_N_tpm","MYP_N_tpm","SMJ_N_tpm","XB_N_tpm"
"ACAP1",0.826062855419327,2.87151602303256,6.8770366024838,2.64691855895024,6.14659133361134,8.00936870658706,11.603719039426,5.80064693080081,6.93602797883392,10.7390370781272,4.74381622966736,10.9427522245941,8.74073027762059,16.5723801416974
"ACAP2",14.8691313975479,7.65737606142017,9.16938213664506,11.4699804221177,16.1348022507298,10.6791582754494,12.4963128116895,8.12090570312114,13.8720559576678,20.2848478142403,11.8595405741684,14.5903362994588,15.296277985836,6.02632005152634
"ACAP2-IT1",0.826062855419327,0.957172007677521,0.764115178053755,0,1.53664783340284,0.889929856287452,0,0,1.15600466313899,1.19322634201414,1.18595405741684,0.911896018716174,1.09259128470257,0
"ACAP3",0.826062855419327,3.82868803071008,4.58469106832253,5.29383711790049,6.14659133361134,2.66978956886236,12.4963128116895,3.48038815848049,3.46801398941696,3.57967902604241,2.37190811483368,3.64758407486469,3.27777385410772,3.01316002576317
"ACAT1",52.8680227468369,38.2868803071008,61.1292142443004,63.5260454148058,54.5509980858007,68.5245989341338,62.4815640584477,136.895267566899,108.664438335065,130.061671279541,94.8763245933471,73.8635775160101,88.4998940609085,106.967180914592
"ACAT2",63.6068398672882,36.3725362917458,10.6976124927526,82.0544753274575,19.9764218342369,17.798597125749,47.3074699299676,35.964010970965,33.5241352310306,28.6374322083393,58.1117488134251,31.0044646363499,45.8888339575081,91.9013807857766
"ACBD3",22.3036970963218,19.1434401535504,25.9799160538277,23.8222670305522,19.9764218342369,24.9180359760486,22.3148443065885,26.6829758816837,20.8080839365017,21.4780741562544,22.5331270909199,29.1806725989176,21.8518256940515,24.1052802061053
"ACBD4",2.47818856625798,4.7858600383876,3.05646071221502,2.64691855895024,3.07329566680567,2.66978956886236,3.57037508905416,6.96077631696098,6.93602797883392,5.96613171007068,8.30167840191787,5.47137611229704,5.46295642351287,6.02632005152634
"ACBD5",9.91275426503192,22.014956176583,12.2258428488601,19.4107360989684,12.2931826672227,24.9180359760486,10.7111252671625,13.921552633922,18.4960746102238,17.898395130212,17.7893108612526,17.3260243556073,16.3888692705386,7.53290006440792
"ACBD6",23.1297599517411,22.014956176583,24.4516856977202,22.9399608442354,22.2813935843411,29.3676852574859,28.5630007124332,16.2418114062423,16.1840652839458,14.3187161041696,18.9752649186694,16.4141283368911,18.5740518399438,24.1052802061053
"ACCS",7.43456569877394,10.5288920844527,17.5746490952364,6.17614330421723,4.60994350020851,7.11943885029961,9.81853149489893,11.6012938616016,23.1200932627797,17.898395130212,15.4174027464189,7.29516814972939,13.1110954164309,12.0526401030527
"ACD",5.78243998793529,5.74303204606512,6.11292142443004,5.29383711790049,9.21988700041701,7.11943885029961,11.603719039426,4.64051754464065,3.46801398941696,3.57967902604241,3.55786217225052,3.64758407486469,5.46295642351287,6.02632005152634
"ACE",2.47818856625798,9.57172007677521,6.11292142443004,5.29383711790049,8.45156308371559,6.22950899401216,10.7111252671625,6.96077631696098,11.5600466313899,4.77290536805654,11.8595405741684,6.38327213101322,12.0185041317283,7.53290006440792
"ACE2",61.1286513010302,28.7151602303256,10.6976124927526,3.52922474526699,30.7329566680567,37.377053964073,6.24815640584477,8.12090570312114,27.7441119153357,23.8645268402827,18.9752649186694,8.20706416844556,24.0370082634566,6.02632005152634
"ACER2",0.826062855419327,1.91434401535504,3.05646071221502,1.7646123726335,1.53664783340284,2.66978956886236,0.892593772263539,1.16012938616016,2.31200932627797,3.57967902604241,1.18595405741684,0.911896018716174,2.18518256940515,0
"ACER3",9.91275426503192,7.65737606142017,4.58469106832253,6.17614330421723,8.45156308371559,5.33957913772471,9.81853149489893,9.2810350892813,10.4040419682509,10.7390370781272,9.48763245933471,10.9427522245941,8.74073027762059,9.0394800772895
"ACHE",0.826062855419327,0,2.29234553416127,0.882306186316748,2.30497175010425,3.55971942514981,1.78518754452708,3.48038815848049,2.31200932627797,4.77290536805654,2.37190811483368,6.38327213101322,5.46295642351287,6.02632005152634
"ACIN1",80.954159831094,69.873556560459,70.2985963809455,61.7614330421723,81.4423351703503,64.964879508984,57.1260014248665,73.0881513280903,79.76432175659,99.0377863871733,87.7606002488461,79.3349536283071,87.4073027762059,64.7829405539081
"ACKR1",0,2.87151602303256,17.5746490952364,1.7646123726335,13.0615065839241,4.44964928143726,8.03334395037185,8.12090570312114,3.46801398941696,4.77290536805654,4.74381622966736,11.8546482433103,4.3703651388103,33.1447602833948
"ACKR2",0,0,0,0,0.768323916701418,0,0.892593772263539,1.16012938616016,1.15600466313899,3.57967902604241,2.37190811483368,0.911896018716174,2.18518256940515,0
"ACKR3",8.26062855419327,14.3575801151628,25.9799160538277,7.05844949053398,16.1348022507298,5.33957913772471,19.6370629897979,6.96077631696098,15.0280606208068,8.35258439409895,14.2314486890021,10.9427522245941,7.64813899291802,15.0658001288158
"ACKR4",0,1.91434401535504,0,0.882306186316748,0.768323916701418,8.00936870658706,0.892593772263539,0,1.15600466313899,0,1.18595405741684,1.82379203743235,2.18518256940515,1.50658001288158
"ACLY",36.3467656384504,44.0299123531659,25.9799160538277,52.0560649926881,54.5509980858007,40.9367733892228,43.7370948409134,26.6829758816837,27.7441119153357,25.0577531822969,30.8348054928378,31.9163606550661,31.6851472563746,25.6118602189869
"ACO1",16.5212571083865,27.7579882226481,17.5746490952364,26.4691855895024,16.1348022507298,24.0281061197612,18.7444692175343,19.7221995647228,23.1200932627797,13.1254897621555,20.1612189760863,22.7974004679043,19.6666431246463,19.5855401674606
"ACO2",41.3031427709663,52.6444604222636,25.2158008757739,58.2322082969053,37.6478719183695,33.8173345389232,74.0852830978737,99.771127209774,76.2963077671731,89.4919756510602,100.806094880431,65.6565133475645,92.8702591997188,91.9013807857766
"ACOT1",1.65212571083865,2.87151602303256,2.29234553416127,1.7646123726335,1.53664783340284,0.889929856287452,1.78518754452708,5.80064693080081,3.46801398941696,5.96613171007068,3.55786217225052,2.73568805614852,3.27777385410772,7.53290006440792
"ACOT11",9.91275426503192,7.65737606142017,5.34880624637629,12.3522866084345,6.14659133361134,1.7798597125749,11.603719039426,18.5620701785626,12.7160512945288,20.2848478142403,21.3471730335031,9.11896018716174,15.296277985836,16.5723801416974
"ACOT13",18.9994456746445,14.3575801151628,17.5746490952364,14.9992051673847,7.68323916701418,8.00936870658706,8.03334395037185,26.6829758816837,23.1200932627797,27.4442058663251,23.7190811483368,10.0308562058779,21.8518256940515,24.1052802061053
"ACOT2",5.78243998793529,4.7858600383876,6.8770366024838,8.82306186316748,6.14659133361134,2.66978956886236,10.7111252671625,15.0816820200821,8.0920326419729,9.54581073611309,11.8595405741684,10.0308562058779,10.9259128470257,15.0658001288158
"ACOT4",0.826062855419327,0.957172007677521,0,0.882306186316748,0,0.889929856287452,1.78518754452708,1.16012938616016,2.31200932627797,2.38645268402827,1.18595405741684,0.911896018716174,2.18518256940515,1.50658001288158
"ACOT7",23.1297599517411,28.7151602303256,20.6311098074514,36.1745536389867,26.8913370845496,18.6885269820365,63.3741578307113,27.8431052678439,16.1840652839458,17.898395130212,28.4628973780041,23.7092964866205,32.7777385410772,40.6776603478028
"ACOT8",23.9558228071605,13.4004081074853,22.9234553416127,11.4699804221177,25.3546892511468,10.6791582754494,27.6704069401697,23.2025877232033,19.6520792733628,35.7967902604241,28.4628973780041,18.2379203743235,29.4999646869695,33.1447602833948
"ACOT9",33.0425142167731,29.6723322380031,22.9234553416127,24.7045732168689,53.0143502523978,31.1475449700608,24.1000318511155,13.921552633922,17.3400699470848,15.5119424461838,11.8595405741684,20.0617124117558,15.296277985836,18.078960154579
"ACOX1",25.6079485179991,18.1862681458729,12.2258428488601,30.8807165210862,16.9031261674312,16.0187374131741,10.7111252671625,33.6437521986447,36.9921492204476,65.6274488107775,62.8555650430925,24.6211925053367,38.2406949645901,13.5592201159343
"ACOX2",28.9121999396764,11.4860640921302,18.3387642732901,20.2930422852852,5.37826741690992,3.55971942514981,8.92593772263539,13.921552633922,16.1840652839458,16.7051687881979,13.0454946315852,8.20706416844556,14.2036867011335,10.5460600901711
"ACOX3",3.30425142167731,4.7858600383876,6.11292142443004,7.94075567685073,4.60994350020851,3.55971942514981,8.03334395037185,8.12090570312114,5.78002331569493,7.15935805208482,5.9297702870842,5.47137611229704,5.46295642351287,6.02632005152634
"ACP1",139.604622565866,80.4024486449117,81.7603240517518,83.819087700091,99.1137852544829,123.700250023956,83.9038145927727,90.4900921204927,79.76432175659,73.9800332048764,74.7151056172609,64.7446173288483,75.3887986444776,81.3553206956055
"ACP2",10.7388171204512,12.4432360998078,19.8669946293976,13.2345927947512,12.2931826672227,15.1288075568867,16.0666879007437,20.8823289508829,17.3400699470848,25.0577531822969,21.3471730335031,21.8855044491882,21.8518256940515,27.1184402318685
"ACP3",2.47818856625798,4.7858600383876,1.52823035610751,10.587674235801,1.53664783340284,2.66978956886236,8.03334395037185,8.12090570312114,3.46801398941696,2.38645268402827,2.37190811483368,4.55948009358087,4.3703651388103,6.02632005152634
"ACP5",11.5648799758706,36.3725362917458,36.6775285465803,15.8815113537015,50.7093785022936,45.38642267066,53.5556263358123,52.2058223772073,15.0280606208068,40.5696956284806,27.2769433205873,24.6211925053367,61.1851119433442,67.7961005796713
"ACP6",11.5648799758706,14.3575801151628,14.5181883830214,18.5284299126517,6.91491525031276,24.0281061197612,7.14075017810831,13.921552633922,6.93602797883392,8.35258439409895,8.30167840191787,4.55948009358087,6.55554770821545,16.5723801416974
"ACRBP",0.826062855419327,0.957172007677521,1.52823035610751,1.7646123726335,1.53664783340284,0.889929856287452,0.892593772263539,1.16012938616016,1.15600466313899,2.38645268402827,1.18595405741684,1.82379203743235,2.18518256940515,1.50658001288158
"ACSF2",7.43456569877394,11.4860640921302,22.1593401635589,18.5284299126517,20.7447457509383,10.6791582754494,8.92593772263539,47.5653048325667,49.7082005149764,77.5597122309188,69.9712893875935,20.973608430472,53.5369729504261,28.6250202447501
"ACSF3",15.6951942529672,10.5288920844527,15.2823035610751,27.3514917758192,6.14659133361134,12.4590179880243,14.2815003562166,17.4019407924024,19.6520792733628,15.5119424461838,20.1612189760863,7.29516814972939,16.3888692705386,7.53290006440792
"ACSL1",9.91275426503192,20.1006121612279,12.9899580269138,22.9399608442354,152.896459423582,88.1030557724577,12.4963128116895,9.2810350892813,6.93602797883392,8.35258439409895,9.48763245933471,15.502232318175,10.9259128470257,6.02632005152634
"ACSL3",49.5637713251596,20.1006121612279,18.3387642732901,22.0576546579187,25.3546892511468,35.5971942514981,23.207438078852,26.6829758816837,21.9640885996407,20.2848478142403,17.7893108612526,21.8855044491882,22.9444169787541,22.5987001932238
"ACSL4",13.2170056867092,22.014956176583,12.9899580269138,9.70536804948422,29.1963088346539,41.8267032455102,9.81853149489893,5.80064693080081,10.4040419682509,7.15935805208482,7.11572434450103,14.5903362994588,9.83332156232317,7.53290006440792
"ACSL5",122.25730260206,80.4024486449117,154.351265966859,228.517302256038,111.406967921706,106.791582754494,87.4741896818268,150.816820200821,151.436610871207,187.336535696219,166.033568038357,116.72269039567,164.981283990089,129.565881107816
"ACSL6",0.826062855419327,0.957172007677521,39.7339892587953,29.1161041484527,11.5248587505213,0,0,1.16012938616016,0,1.19322634201414,1.18595405741684,0.911896018716174,0,0
"ACSM1",0,1.91434401535504,0,1.7646123726335,0,0.889929856287452,0.892593772263539,3.48038815848049,2.31200932627797,2.38645268402827,2.37190811483368,2.73568805614852,3.27777385410772,6.02632005152634
"ACSM3",18.1733828192252,15.3147521228403,11.4617276708063,13.2345927947512,3.84161958350709,69.4145287904212,3.57037508905416,41.7646579017659,23.1200932627797,17.898395130212,22.5331270909199,20.0617124117558,27.3147821175644,28.6250202447501
"ACSS1",9.91275426503192,17.2290961381954,9.16938213664506,10.587674235801,52.2460263356964,9.78922841916197,21.4222505343249,13.921552633922,13.8720559576678,17.898395130212,16.6033568038357,14.5903362994588,19.6666431246463,18.078960154579
"ACSS2",45.433457048063,41.1583963301334,55.7804079979241,51.1737588063714,46.0994350020851,40.0468435329353,49.0926574744946,121.813585546817,153.748620197485,170.631366908021,160.103797751273,81.1587456657395,143.129458296037,120.526401030527
"ACSS3",0.826062855419327,0.957172007677521,1.52823035610751,1.7646123726335,0.768323916701418,0.889929856287452,0,1.16012938616016,1.15600466313899,0,2.37190811483368,0.911896018716174,0,0
"ACTA2",250.297045192056,419.241339362754,563.152886225618,205.577341411802,283.511525262823,169.086672694616,299.018913708286,330.636875055646,567.598289601242,152.732971777809,180.26501672736,473.274033713694,126.740589025499,408.283183490909
"ACTA2-AS1",2.47818856625798,1.91434401535504,3.82057589026878,0.882306186316748,2.30497175010425,1.7798597125749,0.892593772263539,5.80064693080081,2.31200932627797,3.57967902604241,4.74381622966736,8.20706416844556,1.09259128470257,3.01316002576317
"ACTB",2027.15824719903,2782.49902631855,2595.69925984861,2388.40284635944,2527.01736203096,2233.7239392815,3912.23850383109,2211.20661002127,1610.31449575261,2163.31935807163,1925.98938924495,2285.21142290273,2116.34931846889,3822.19349268058
"ACTC1",0.826062855419327,0,2.29234553416127,1.7646123726335,1.53664783340284,0.889929856287452,0.892593772263539,0,0,0,0,0,0,0
"ACTG1",987.145112226096,1690.3657655585,660.959629016498,1679.02867256077,1239.30647763939,1123.98140849105,2043.14714471124,1395.63565155068,835.791371449487,990.377863871733,1194.25573581876,1107.95366274015,1303.46140265017,1783.7907352518
"ACTG2",51.2158970359983,31.5866762533582,528.003588035145,34.4099412663532,86.8206025872602,20.4683866946114,65.1593453752383,118.333197388337,166.464671492014,47.7290536805654,50.9960244689241,1029.53060513056,38.2406949645901,120.526401030527
"ACTL6A",76.8238455539974,62.2161804990388,58.8368687101392,86.4660062590413,42.257815418578,56.0655809461095,89.2593772263539,41.7646579017659,41.6161678730035,29.8306585503534,47.4381622966736,44.6829049170925,34.9629211104824,33.1447602833948
"ACTN1",96.6493540840612,110.074780882915,98.5708579689344,134.992846506462,116.785235338615,81.8735467784456,91.044564770881,41.7646579017659,46.2401865255594,25.0577531822969,46.2522082392567,85.7182257593203,36.0555123951849,43.6908203735659
"ACTN4",135.47430828877,176.119649412664,148.238344542429,188.813523871784,101.418757004587,85.4332662035954,208.866942709668,119.493326774497,129.472522271566,161.085556171908,175.521200497692,129.489234657697,140.944275726632,119.019821017645
"ACTR10",23.9558228071605,43.0727403454884,31.328722300204,30.8807165210862,19.9764218342369,46.2763525269475,24.9926256233791,60.3267280803285,57.8002331569493,57.2748644166785,46.2522082392567,36.4758407486469,62.2777032280467,73.8224206311976
"ACTR1A",31.3903885059344,30.6295042456807,32.8569526563115,51.1737588063714,36.1112240849666,40.9367733892228,43.7370948409134,46.4051754464065,43.9281771992815,46.5358273385513,46.2522082392567,43.7710088983763,49.1666078116158,57.2500404895002
"ACTR1B",29.7382627950958,27.7579882226481,19.1028794513439,22.0576546579187,22.2813935843411,16.0187374131741,30.3481882569603,27.8431052678439,21.9640885996407,25.0577531822969,24.9050352057536,22.7974004679043,30.5925559716721,30.1316002576317
"ACTR2",142.082811132124,154.104693236081,87.1091302981281,134.992846506462,110.638644005004,135.269338155693,90.1519709986174,99.771127209774,126.004508282149,122.902313227456,118.595405741684,119.458378451819,126.740589025499,84.3684807213687
"ACTR3",151.995565397156,115.81781292898,95.5143972567194,164.108950654915,151.359811590179,131.709618730543,93.7223460876716,102.091385982094,107.508433671926,102.617465413216,112.6656354546,129.489234657697,115.814676178473,100.940860863066
"ACTR3B",4.13031427709663,4.7858600383876,3.82057589026878,3.52922474526699,7.68323916701418,7.11943885029961,6.24815640584477,2.32025877232033,2.31200932627797,2.38645268402827,2.37190811483368,2.73568805614852,2.18518256940515,3.01316002576317
"ACTR3C",3.30425142167731,2.87151602303256,4.58469106832253,2.64691855895024,6.91491525031276,2.66978956886236,2.67778131679062,4.64051754464065,2.31200932627797,3.57967902604241,2.37190811483368,2.73568805614852,5.46295642351287,3.01316002576317
"ACTR5",4.95637713251596,3.82868803071008,5.34880624637629,4.41153093158374,6.14659133361134,3.55971942514981,4.46296886131769,4.64051754464065,3.46801398941696,3.57967902604241,3.55786217225052,3.64758407486469,3.27777385410772,4.51974003864475
"ACTR6",12.3909428312899,15.3147521228403,13.7540732049676,11.4699804221177,11.5248587505213,20.4683866946114,5.35556263358123,17.4019407924024,12.7160512945288,13.1254897621555,10.6735865167516,13.6784402807426,15.296277985836,9.0394800772895
"ACTR8",17.3473199638059,10.5288920844527,16.0464187391289,12.3522866084345,9.98821091711843,12.4590179880243,10.7111252671625,10.4411644754415,11.5600466313899,11.9322634201414,10.6735865167516,8.20706416844556,13.1110954164309,10.5460600901711
"ACTRT3",1.65212571083865,0.957172007677521,2.29234553416127,0.882306186316748,1.53664783340284,1.7798597125749,1.78518754452708,1.16012938616016,1.15600466313899,0,1.18595405741684,0.911896018716174,1.09259128470257,0
"ACVR1",17.3473199638059,14.3575801151628,15.2823035610751,12.3522866084345,14.5981544173269,15.1288075568867,11.603719039426,10.4411644754415,11.5600466313899,8.35258439409895,9.48763245933471,11.8546482433103,9.83332156232317,10.5460600901711
"ACVR1B",28.9121999396764,15.3147521228403,11.4617276708063,22.0576546579187,13.8298305006255,10.6791582754494,16.9592816730072,30.1633640401642,23.1200932627797,39.3764692864665,27.2769433205873,19.1498163930396,27.3147821175644,18.078960154579
